filename,total_loss,loss_cls,loss_bbox,loss_offset,loss_dir,loss_attr
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489307947405.jpg,162.67744102457073,0.1953997015953064,0.0,161.00067138671875,0.046566177159547806,0.32733258605003357
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489302047405.jpg,162.34384289674927,0.20030376315116882,0.0,160.75086975097656,0.047115638852119446,0.24445374310016632
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489309897405.jpg,162.3238426083699,0.19199725985527039,0.0,160.70314025878906,0.037610385566949844,0.30101144313812256
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489299547405.jpg,162.30181951692794,0.19294819235801697,0.0,160.63441467285156,0.04627981781959534,0.31288623809814453
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489302547405.jpg,161.87912812177092,0.1869015395641327,0.0,160.30657958984375,0.05209455266594887,0.21586041152477264
n008-2018-08-30-15-16-55-0400__CAM_BACK_LEFT__1535657123647405.jpg,161.52277470030822,0.08061006665229797,0.0,160.5405731201172,0.002400425262749195,0.06089754030108452
n008-2018-08-27-11-48-51-0400__CAM_BACK_LEFT__1535385101397405.jpg,161.42783261527075,0.09756214171648026,0.0,160.5675811767578,0.0005551132489927113,0.0009967918740585446
n008-2018-08-27-11-48-51-0400__CAM_BACK_LEFT__1535385097397405.jpg,160.2327105893055,0.09010723233222961,0.0,159.27601623535156,0.0006290822057053447,0.0008802681695669889
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385093155327.jpg,159.51444665671443,0.10560373216867447,0.0,157.7926788330078,0.0017548033501952887,0.00035907214623875916
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489314897405.jpg,158.9987489700943,0.05013231933116913,0.0,157.75856018066406,6.458907591877505e-05,0.39031875133514404
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489314397405.jpg,158.88854942961188,0.04871227219700813,0.0,157.67105102539062,6.951602699700743e-05,0.3605530261993408
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489308897405.jpg,157.85785424743517,0.04992552101612091,0.0,156.73260498046875,7.938953785924241e-05,0.2691541016101837
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385094504799.jpg,157.13340838238946,0.051288753747940063,0.0,156.42703247070312,0.001347819110378623,0.00035852109431289136
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489304447405.jpg,157.07304464568006,0.05163529887795448,0.0,155.9402618408203,0.00010505646787350997,0.25850847363471985
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489304947405.jpg,156.90245322266128,0.17699004709720612,0.0,155.3805694580078,0.04091803729534149,0.22209402918815613
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800863427893.jpg,156.67904785100836,0.21375934779644012,0.0,153.51979064941406,0.0005520266713574529,1.7004239559173584
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489296047405.jpg,156.50878778877086,0.05115870013833046,0.0,155.36097717285156,0.00010869165998883545,0.2720376253128052
n008-2018-08-30-15-16-55-0400__CAM_FRONT_RIGHT__1535657110170482.jpg,156.49938591755927,0.21673157811164856,0.0,153.81776428222656,0.7660126090049744,0.010125333443284035
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489311397405.jpg,156.28795324390376,0.053177330642938614,0.0,155.12921142578125,8.356090256711468e-05,0.2930901050567627
n008-2018-08-30-15-16-55-0400__CAM_FRONT_LEFT__1535657124104799.jpg,155.60539432396763,0.22727176547050476,0.0,154.2582550048828,0.0003714348713401705,0.11001454293727875
n008-2018-08-27-11-48-51-0400__CAM_BACK_LEFT__1535385097897405.jpg,155.50844510644674,0.08120310306549072,0.0,154.25364685058594,0.05268685519695282,0.11064684391021729
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489312897410.jpg,155.33518151727185,0.053144242614507675,0.0,154.13758850097656,9.120986942434683e-05,0.33002105355262756
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489302047405.jpg,155.07633223855373,0.053073860704898834,0.0,153.97393798828125,0.00010368454240961,0.2489890605211258
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489296547405.jpg,155.06654168213572,0.04989173263311386,0.0,153.98109436035156,8.415712363785133e-05,0.2176315039396286
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489306447405.jpg,154.9899144707597,0.053720731288194656,0.0,153.81459045410156,0.00011898169759660959,0.2825745642185211
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489298547405.jpg,154.98186612962309,0.052536703646183014,0.0,153.87599182128906,7.96076565166004e-05,0.26239877939224243
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489298547405.jpg,154.98186612962309,0.052536703646183014,0.0,153.87599182128906,7.96076565166004e-05,0.26239877939224243
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489304947405.jpg,154.81171500208438,0.04934711381793022,0.0,153.69674682617188,8.294524741359055e-05,0.25673770904541016
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489299047405.jpg,154.7354363212653,0.05561421811580658,0.0,153.59466552734375,0.00013050364213995636,0.24506030976772308
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489308397405.jpg,154.70341191824264,0.05377870053052902,0.0,153.51010131835938,8.389841968892142e-05,0.33130502700805664
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489297547405.jpg,154.6803422860903,0.05424003303050995,0.0,153.546142578125,0.00010583092080196366,0.2624266743659973
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489297547405.jpg,154.6803422860903,0.05424003303050995,0.0,153.546142578125,0.00010583092080196366,0.2624266743659973
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489315947405.jpg,154.02949053784687,0.04810469225049019,0.0,152.8271942138672,8.290565892821178e-05,0.3596385419368744
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489301547405.jpg,153.8014494914023,0.058181047439575195,0.0,152.6333465576172,0.00010654527432052419,0.30484846234321594
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489298047405.jpg,153.66092352228588,0.059633079916238785,0.0,152.5094757080078,0.00011389618157409132,0.26030513644218445
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489303447405.jpg,153.34572513984313,0.05660872906446457,0.0,152.17811584472656,0.00010485738312127069,0.297402948141098
n008-2018-08-27-11-48-51-0400__CAM_BACK_LEFT__1535385101947405.jpg,153.3238023816375,0.06009601429104805,0.0,152.49435424804688,0.0013349513756111264,0.0013927246909588575
n008-2018-08-30-15-16-55-0400__CAM_FRONT_LEFT__1535657127104799.jpg,153.16924558885512,0.29656678438186646,0.0,151.79835510253906,0.00044128441368229687,0.10372287034988403
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489306947405.jpg,152.83016586659505,0.053663745522499084,0.0,151.6677703857422,9.846007014857605e-05,0.3001256287097931
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489313897405.jpg,152.43066699536575,0.05192578211426735,0.0,151.24478149414062,0.00013735618267674,0.3122214376926422
n008-2018-08-28-16-43-51-0400__CAM_BACK_LEFT__1535489305447405.jpg,152.1223407963189,0.05442942678928375,0.0,150.95460510253906,0.00012180265184724703,0.2849099040031433
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385100854799.jpg,151.96899015730014,0.07045058161020279,0.0,151.19020080566406,0.0006771917687729001,0.0006739898235537112
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800381877893.jpg,151.21797792706639,0.13806988298892975,0.0,148.835205078125,0.12019792199134827,0.0026073167100548744
n008-2018-08-27-11-48-51-0400__CAM_BACK_LEFT__1535385098397405.jpg,150.41918972868007,0.038433827459812164,0.0,149.60882568359375,0.05519866943359375,0.0017544000875204802
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385099854799.jpg,148.6495368789183,0.09462790936231613,0.0,147.654296875,0.005608331877738237,0.0005842562532052398
n015-2018-11-21-19-38-26+0800__CAM_BACK_LEFT__1542800861447423.jpg,148.5992680247873,0.10707298666238785,0.0,146.2974395751953,0.579359233379364,0.014171099290251732
n015-2018-10-02-10-50-40+0800__CAM_BACK_RIGHT__1538448761527893.jpg,147.22204266279005,0.5715194940567017,0.0,143.79969787597656,1.0624146461486816,0.001222667982801795
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800867420339.jpg,147.15208953876208,0.1518426388502121,0.0,145.60838317871094,5.566679101320915e-05,0.0043319398537278175
n015-2018-11-21-19-38-26+0800__CAM_FRONT_RIGHT__1542800867420339.jpg,147.15208953876208,0.1518426388502121,0.0,145.60838317871094,5.566679101320915e-05,0.0043319398537278175
n015-2018-07-24-11-22-45+0800__CAM_FRONT_LEFT__1532402929154844.jpg,146.9044012259692,0.16242757439613342,0.0,144.50209045410156,0.365590363740921,0.11461539566516876
n015-2018-11-21-19-38-26+0800__CAM_BACK_RIGHT__1542800368927893.jpg,146.70851524704995,0.03688189759850502,0.0,145.42337036132812,4.8548052291153e-05,0.001944878720678389
n015-2018-10-02-10-50-40+0800__CAM_FRONT_RIGHT__1538448760520339.jpg,144.01319593243534,0.27862897515296936,0.0,142.06712341308594,0.0008051701006479561,0.0023274922277778387
n008-2018-08-30-15-16-55-0400__CAM_BACK_RIGHT__1535657112128113.jpg,142.5905891219154,0.20627924799919128,0.0,140.60435485839844,0.2963341176509857,0.0019721887074410915
n008-2018-08-27-11-48-51-0400__CAM_FRONT_LEFT__1535385100354799.jpg,142.40377214064938,0.12572027742862701,0.0,141.5631561279297,0.0014202757738530636,0.0004850300319958478
